"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","WHEAT AREA (1000 ha)","SORGHUM AREA (1000 ha)","PEARL MILLET AREA (1000 ha)","MAIZE AREA (1000 ha)","FINGER MILLET AREA (1000 ha)","TOTAL AREA (1000 ha)"
"47","1990","1","Andhra Pradesh","West Godavari","455.67","0.0","0.67","0.0","1.3","0.0","457.64"
"47","1991","1","Andhra Pradesh","West Godavari","394.9","0.0","0.0","0.0","0.0","0.0","394.9"
"47","1992","1","Andhra Pradesh","West Godavari","444.0","0.0","0.0","0.0","0.0","0.0","444.0"
"47","1993","1","Andhra Pradesh","West Godavari","431.3","0.0","0.0","0.0","0.0","0.0","431.3"
"47","1994","1","Andhra Pradesh","West Godavari","448.0","0.0","0.23","0.0","3.99","0.0","452.22"
"47","1998","1","Andhra Pradesh","West Godavari","446.2","0.0","0.1","0.0","0.8","0.0","447.1"
"47","2000","1","Andhra Pradesh","West Godavari","459.7","0.0","0.2","0.0","18.9","0.0","478.8"
"47","2002","1","Andhra Pradesh","West Godavari","638.78","0.0","5.69","0.0","44.76","0.0","689.23"
"47","2003","1","Andhra Pradesh","West Godavari","749.63","0.0","1.13","0.19","29.23","0.0","768.17"
"47","2004","1","Andhra Pradesh","West Godavari","419.99","0.0","0.45","0.07","23.66","0.0","444.16"
"47","2005","1","Andhra Pradesh","West Godavari","446.02","0.0","0.5","0.04","29.12","0.0","475.68"
"47","2006","1","Andhra Pradesh","West Godavari","434.04","0.0","0.39","0.0","30.45","0.0","464.88"
"47","2007","1","Andhra Pradesh","West Godavari","496.27","0.0","0.2","33.6","2.07","0.0","532.14"
"48","1990","1","Andhra Pradesh","Krishna","365.41","0.0","0.85","0.05","1.4","0.0","367.71"
"48","1991","1","Andhra Pradesh","Krishna","371.96","0.0","0.3","0.0","1.8","0.0","374.06"
"48","1992","1","Andhra Pradesh","Krishna","392.77","0.0","0.5","0.0","1.74","0.0","395.01"
"48","1993","1","Andhra Pradesh","Krishna","362.9","0.0","0.6","0.0","1.8","0.0","365.3"
"48","1994","1","Andhra Pradesh","Krishna","382.89","0.0","1.3","0.0","3.0","0.0","387.19"
"48","1998","1","Andhra Pradesh","Krishna","390.4","0.0","1.7","0.0","4.3","0.0","396.4"
"48","2000","1","Andhra Pradesh","Krishna","371.0","0.0","0.0","0.0","8.9","0.0","379.9"
"48","2002","1","Andhra Pradesh","Krishna","608.12","0.0","2.14","0.0","24.76","0.0","635.01"
"48","2003","1","Andhra Pradesh","Krishna","567.98","0.0","3.35","0.02","30.15","0.0","601.51"
"48","2004","1","Andhra Pradesh","Krishna","255.32","0.0","0.96","0.0","13.4","0.0","269.68"
"48","2005","1","Andhra Pradesh","Krishna","231.19","0.0","0.16","0.0","12.02","0.0","243.37"
"48","2006","1","Andhra Pradesh","Krishna","346.13","0.0","0.87","0.0","11.1","0.0","358.1"
"48","2007","1","Andhra Pradesh","Krishna","360.39","0.0","0.11","13.18","4.11","0.0","377.78"
"49","1990","1","Andhra Pradesh","Guntur","283.54","0.0","2.66","0.61","4.0","0.0","290.81"
"49","1991","1","Andhra Pradesh","Guntur","270.1","0.0","0.7","0.0","3.21","0.0","274.01"
"49","1992","1","Andhra Pradesh","Guntur","285.2","0.0","1.6","0.0","4.12","0.0","290.92"
"49","1993","1","Andhra Pradesh","Guntur","248.65","0.0","2.3","0.6","2.9","0.0","254.45"
"49","1994","1","Andhra Pradesh","Guntur","298.83","0.0","0.61","0.03","1.83","0.0","301.3"
"49","1998","1","Andhra Pradesh","Guntur","287.4","0.0","29.0","0.1","2.9","0.0","319.4"
"49","2000","1","Andhra Pradesh","Guntur","252.4","0.0","1.1","0.5","7.2","0.0","261.2"
"49","2002","1","Andhra Pradesh","Guntur","508.22","0.0","21.53","1.05","21.74","0.0","552.54"
"49","2003","1","Andhra Pradesh","Guntur","435.54","0.0","78.9","40.23","66.32","0.0","620.99"
"49","2004","1","Andhra Pradesh","Guntur","261.65","0.0","3.31","5.83","35.54","0.0","306.33"
"49","2005","1","Andhra Pradesh","Guntur","320.31","0.0","2.65","0.8","24.18","0.0","347.94"
"49","2006","1","Andhra Pradesh","Guntur","317.57","0.0","0.72","0.04","35.14","0.0","353.48"
"49","2007","1","Andhra Pradesh","Guntur","301.58","0.0","5.58","91.05","0.79","0.0","398.99"
"50","1990","1","Andhra Pradesh","S.P.S.Nellore","154.09","0.0","11.15","4.8","0.14","0.0","170.18"
"50","1991","1","Andhra Pradesh","S.P.S.Nellore","221.9","0.0","9.0","4.8","0.1","0.0","235.8"
"50","1992","1","Andhra Pradesh","S.P.S.Nellore","208.99","0.0","4.93","4.25","0.18","0.0","218.35"
"50","1993","1","Andhra Pradesh","S.P.S.Nellore","200.1","0.0","2.15","3.16","0.18","0.0","205.59"
"50","1994","1","Andhra Pradesh","S.P.S.Nellore","199.7","0.0","1.46","2.64","0.18","0.0","203.98"
"50","1998","1","Andhra Pradesh","S.P.S.Nellore","213.0","0.0","0.0","1.7","0.1","0.0","214.8"
"50","2000","1","Andhra Pradesh","S.P.S.Nellore","184.2","0.0","0.7","2.7","0.1","0.0","187.7"
"50","2002","1","Andhra Pradesh","S.P.S.Nellore","540.87","0.0","0.47","3.02","0.17","0.0","544.53"
"50","2003","1","Andhra Pradesh","S.P.S.Nellore","381.4","0.0","0.18","3.04","0.06","0.0","384.68"
"50","2004","1","Andhra Pradesh","S.P.S.Nellore","186.75","0.0","0.15","1.48","0.07","0.0","188.44"
"50","2005","1","Andhra Pradesh","S.P.S.Nellore","207.7","0.0","0.05","0.51","0.08","0.0","208.34"
"50","2006","1","Andhra Pradesh","S.P.S.Nellore","199.9","0.0","0.13","0.06","0.18","0.0","188.27"
"50","2007","1","Andhra Pradesh","S.P.S.Nellore","219.69","0.0","0.0","1.06","0.05","0.0","220.8"
"51","1990","1","Andhra Pradesh","Kurnool","69.07","0.0","84.39","24.56","0.11","0.0","178.13"
"51","1991","1","Andhra Pradesh","Kurnool","75.8","0.5","88.89","16.9","0.24","0.0","182.33"
"51","1992","1","Andhra Pradesh","Kurnool","61.9","0.08","55.69","16.61","0.08","0.0","134.36"
"51","1993","1","Andhra Pradesh","Kurnool","63.88","0.15","53.8","15.47","0.0","0.0","133.3"
"51","1994","1","Andhra Pradesh","Kurnool","52.69","0.0","63.17","14.47","0.07","0.0","130.4"
"51","1998","1","Andhra Pradesh","Kurnool","75.0","0.2","2.2","15.8","0.6","0.0","93.8"
"51","2000","1","Andhra Pradesh","Kurnool","81.5","0.0","90.7","17.2","2.7","0.0","192.1"
"51","2002","1","Andhra Pradesh","Kurnool","82.41","0.0","41.73","0.67","1.8","0.0","126.61"
"51","2003","1","Andhra Pradesh","Kurnool","79.63","0.0","67.35","11.5","5.27","0.0","163.74"
"51","2004","1","Andhra Pradesh","Kurnool","38.27","0.0","30.54","2.6","2.55","0.0","73.96"
"51","2005","1","Andhra Pradesh","Kurnool","105.4","0.0","30.4","5.04","6.15","0.0","146.99"
"51","2006","1","Andhra Pradesh","Kurnool","90.05","0.0","18.24","8.21","7.0","0.0","123.5"
"51","2007","1","Andhra Pradesh","Kurnool","103.58","0.0","30.97","5.58","9.84","0.0","149.97"
"52","1990","1","Andhra Pradesh","Anantapur","35.47","0.94","20.83","5.79","0.27","0.0","63.3"
"52","1991","1","Andhra Pradesh","Anantapur","36.08","0.5","27.65","4.62","0.35","0.0","69.2"
"52","1992","1","Andhra Pradesh","Anantapur","30.64","0.4","35.71","4.43","1.02","0.0","72.2"
"52","1993","1","Andhra Pradesh","Anantapur","27.1","0.23","14.38","0.26","0.61","0.0","42.58"
"52","1994","1","Andhra Pradesh","Anantapur","27.34","0.51","21.65","0.53","0.29","0.0","50.32"
"52","1998","1","Andhra Pradesh","Anantapur","42.4","0.0","2.0","0.0","2.3","0.0","46.7"
"52","2000","1","Andhra Pradesh","Anantapur","49.4","0.0","19.6","1.0","0.0","0.0","70.0"
"52","2002","1","Andhra Pradesh","Anantapur","59.23","0.0","6.27","1.04","2.87","0.0","69.4"
"52","2003","1","Andhra Pradesh","Anantapur","51.38","0.0","22.81","1.69","7.51","0.0","83.39"
"52","2004","1","Andhra Pradesh","Anantapur","26.73","0.0","4.12","0.4","5.49","0.0","36.74"
"52","2005","1","Andhra Pradesh","Anantapur","31.1","0.0","3.62","0.21","2.99","0.0","37.91"
"52","2006","1","Andhra Pradesh","Anantapur","25.29","0.0","3.28","0.07","6.28","0.0","34.92"
"52","2007","1","Andhra Pradesh","Anantapur","30.44","0.0","2.57","4.5","5.25","0.0","42.76"
"53","1990","1","Andhra Pradesh","Kadapa YSR","54.36","0.0","9.23","6.69","0.0","0.0","70.28"
"53","1991","1","Andhra Pradesh","Kadapa YSR","70.92","0.2","3.95","5.6","0.0","0.0","80.67"
"53","1992","1","Andhra Pradesh","Kadapa YSR","37.23","0.0","16.61","4.99","0.0","0.0","58.83"
"53","1993","1","Andhra Pradesh","Kadapa YSR","51.8","0.0","12.2","2.8","0.0","0.0","66.8"
"53","1994","1","Andhra Pradesh","Kadapa YSR","44.52","0.0","7.69","2.2","0.0","0.0","54.41"
"53","1998","1","Andhra Pradesh","Kadapa YSR","47.8","0.0","13.1","0.9","0.0","0.0","61.8"
"53","2000","1","Andhra Pradesh","Kadapa YSR","66.1","0.0","9.8","7.1","0.0","0.0","83.0"
"53","2002","1","Andhra Pradesh","Kadapa YSR","76.7","0.0","14.99","8.58","0.25","0.0","100.52"
"53","2003","1","Andhra Pradesh","Kadapa YSR","81.02","0.0","18.06","7.28","0.08","0.0","106.43"
"53","2004","1","Andhra Pradesh","Kadapa YSR","49.28","0.0","2.63","6.46","0.13","0.0","58.5"
"53","2005","1","Andhra Pradesh","Kadapa YSR","66.03","0.0","3.29","5.76","0.15","0.0","75.24"
"53","2006","1","Andhra Pradesh","Kadapa YSR","45.92","0.0","15.37","3.79","0.15","0.0","65.23"
"53","2007","1","Andhra Pradesh","Kadapa YSR","58.46","0.0","1.32","2.34","0.25","0.0","62.37"
"54","1990","1","Andhra Pradesh","Chittoor","69.62","0.01","2.13","5.66","0.24","0.0","77.66"
"54","1991","1","Andhra Pradesh","Chittoor","101.83","0.0","2.16","4.8","0.06","0.0","108.85"
"54","1992","1","Andhra Pradesh","Chittoor","64.45","0.03","1.81","3.54","0.11","0.0","69.94"
"54","1993","1","Andhra Pradesh","Chittoor","92.54","0.0","1.23","3.34","0.09","0.0","97.2"
"54","1994","1","Andhra Pradesh","Chittoor","67.11","0.0","0.34","1.98","0.0","0.0","69.43"
"54","1998","1","Andhra Pradesh","Chittoor","81.9","0.0","0.0","0.0","0.0","0.0","81.9"
"54","2000","1","Andhra Pradesh","Chittoor","62.7","0.0","0.0","0.0","0.0","0.0","62.7"
"54","2002","1","Andhra Pradesh","Chittoor","120.18","0.0","0.27","4.7","1.11","0.0","126.26"
"54","2003","1","Andhra Pradesh","Chittoor","112.11","0.0","2.49","4.22","2.56","0.0","121.39"
"54","2004","1","Andhra Pradesh","Chittoor","44.18","0.0","0.04","3.29","0.43","0.0","47.94"
"54","2005","1","Andhra Pradesh","Chittoor","78.97","0.0","0.02","1.33","0.44","0.0","80.76"
"54","2006","1","Andhra Pradesh","Chittoor","45.51","0.0","0.03","0.8","1.14","0.0","47.48"
"54","2007","1","Andhra Pradesh","Chittoor","47.99","0.0","1.11","2.32","0.52","0.0","51.94"
"55","1990","20","Telangana","Hyderabad","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"55","1991","20","Telangana","Hyderabad","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"55","1992","20","Telangana","Hyderabad","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"55","1993","20","Telangana","Hyderabad","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"55","1994","20","Telangana","Hyderabad","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"55","1998","20","Telangana","Hyderabad","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"55","2000","20","Telangana","Hyderabad","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"56","1990","20","Telangana","Nizamabad","146.64","1.85","15.91","3.26","33.19","0.0","200.85"
"56","1991","20","Telangana","Nizamabad","120.14","0.9","15.7","0.0","58.76","0.0","195.5"
"56","1992","20","Telangana","Nizamabad","89.35","1.11","21.63","0.0","45.18","0.0","157.27"
"56","1993","20","Telangana","Nizamabad","89.68","1.04","17.26","0.0","55.0","0.0","162.98"
"56","1994","20","Telangana","Nizamabad","93.52","0.67","15.7","0.0","53.88","0.0","163.77"
"56","1998","20","Telangana","Nizamabad","105.0","0.8","24.0","0.0","55.1","0.0","184.9"
"56","2000","20","Telangana","Nizamabad","172.0","1.9","5.1","0.0","22.0","0.0","201.0"
"56","2002","20","Telangana","Nizamabad","120.3","0.0","6.64","4.78","41.23","0.0","160.95"
"56","2003","20","Telangana","Nizamabad","120.3","0.0","6.64","4.78","41.23","0.0","160.95"
"56","2004","20","Telangana","Nizamabad","73.4","0.0","7.67","4.78","50.31","0.0","136.16"
"56","2005","20","Telangana","Nizamabad","148.99","0.0","17.52","7.31","62.6","0.0","236.42"
"56","2006","20","Telangana","Nizamabad","167.58","0.0","1.7","7.85","59.37","0.0","236.49"
"56","2007","20","Telangana","Nizamabad","127.43","0.0","3.78","12.19","50.06","0.0","193.46"
"57","1990","20","Telangana","Medak","99.64","2.38","30.41","0.0","42.32","0.0","174.75"
"57","1991","20","Telangana","Medak","94.66","1.6","62.67","2.54","44.21","0.0","205.68"
"57","1992","20","Telangana","Medak","73.06","0.13","44.47","1.89","42.9","0.0","162.45"
"57","1993","20","Telangana","Medak","85.28","0.33","38.18","0.0","50.4","0.0","174.19"
"57","1994","20","Telangana","Medak","58.98","2.0","98.83","2.3","59.91","0.0","222.02"
"57","1998","20","Telangana","Medak","45.7","0.0","57.6","0.0","28.5","0.0","131.8"
"57","2000","20","Telangana","Medak","82.3","1.5","32.0","0.0","98.0","0.0","213.8"
"57","2002","20","Telangana","Medak","71.25","0.0","3.49","0.0","180.49","0.0","255.23"
"57","2003","20","Telangana","Medak","209.26","0.0","101.48","1.64","277.68","0.0","590.06"
"57","2004","20","Telangana","Medak","23.81","0.0","55.53","0.33","4.86","0.0","84.53"
"57","2005","20","Telangana","Medak","85.27","0.0","49.19","0.61","113.73","0.0","248.8"
"57","2006","20","Telangana","Medak","100.99","0.0","23.04","0.51","101.72","0.0","226.26"
"57","2007","20","Telangana","Medak","85.74","0.0","23.68","2.36","89.53","0.0","201.31"
"58","1990","20","Telangana","Mahabubnagar","81.55","1.23","50.47","9.94","0.21","0.0","143.4"
"58","1991","20","Telangana","Mahabubnagar","135.84","0.9","53.6","16.6","1.2","0.0","208.14"
"58","1992","20","Telangana","Mahabubnagar","35.0","0.2","63.59","5.0","1.1","0.0","104.89"
"58","1993","20","Telangana","Mahabubnagar","44.1","0.1","55.85","10.8","2.96","0.0","113.81"
"58","1994","20","Telangana","Mahabubnagar","26.5","0.0","59.12","11.09","1.7","0.0","98.41"
"58","1998","20","Telangana","Mahabubnagar","72.8","0.0","115.2","7.2","6.9","0.0","202.1"
"58","2000","20","Telangana","Mahabubnagar","84.0","0.0","43.2","0.8","45.6","0.0","173.6"
"58","2002","20","Telangana","Mahabubnagar","224.15","0.0","17.86","10.27","146.39","0.0","398.66"
"58","2003","20","Telangana","Mahabubnagar","245.86","0.0","0.0","0.12","234.1","0.0","480.08"
"58","2004","20","Telangana","Mahabubnagar","81.11","0.0","0.09","4.1","92.48","0.0","177.78"
"58","2005","20","Telangana","Mahabubnagar","128.8","0.0","0.01","4.25","106.47","0.0","239.53"
"58","2006","20","Telangana","Mahabubnagar","88.7","0.0","0.0","4.25","105.0","0.0","185.95"
"58","2007","20","Telangana","Mahabubnagar","126.54","0.0","5.08","2.67","118.96","0.0","253.24"
"59","1990","20","Telangana","Nalgonda","250.03","0.04","41.4","46.6","0.2","0.0","338.27"
"59","1991","20","Telangana","Nalgonda","251.08","0.0","13.84","35.03","1.1","0.0","301.05"
"59","1992","20","Telangana","Nalgonda","232.2","0.0","13.1","20.24","0.58","0.0","266.12"
"59","1993","20","Telangana","Nalgonda","202.87","0.0","35.18","20.5","1.3","0.0","259.85"
"59","1994","20","Telangana","Nalgonda","168.67","0.0","26.03","13.14","0.36","0.0","208.2"
"59","1998","20","Telangana","Nalgonda","265.3","0.0","118.3","14.5","1.8","0.0","399.9"
"59","2000","20","Telangana","Nalgonda","180.6","0.0","2.8","0.0","0.0","0.0","183.4"
"59","2002","20","Telangana","Nalgonda","325.34","0.0","2.19","0.0","0.88","0.0","328.4"
"59","2003","20","Telangana","Nalgonda","303.83","0.0","0.31","0.73","0.88","0.0","305.76"
"59","2004","20","Telangana","Nalgonda","189.54","0.0","1.02","0.97","0.54","0.0","192.07"
"59","2005","20","Telangana","Nalgonda","211.38","0.0","0.0","0.0","2.31","0.0","213.68"
"59","2006","20","Telangana","Nalgonda","284.28","0.0","0.0","0.0","1.81","0.0","286.09"
"59","2007","20","Telangana","Nalgonda","309.72","0.0","0.13","0.26","1.89","0.0","312.0"
"60","1990","20","Telangana","Warangal","149.42","0.05","11.96","2.7","25.3","0.0","189.43"
"60","1991","20","Telangana","Warangal","148.16","0.1","20.8","1.1","21.84","0.0","192.0"
"60","1992","20","Telangana","Warangal","99.23","0.1","28.95","1.11","30.91","0.0","160.3"
"60","1993","20","Telangana","Warangal","90.48","0.0","28.56","1.1","17.22","0.0","137.36"
"60","1994","20","Telangana","Warangal","119.7","0.0","12.75","0.46","27.74","0.0","160.65"
"60","1998","20","Telangana","Warangal","137.5","0.0","3.3","0.4","20.7","0.0","161.9"
"60","2000","20","Telangana","Warangal","191.0","0.0","5.5","0.0","56.6","0.0","253.1"
"60","2002","20","Telangana","Warangal","321.15","0.0","15.54","0.12","144.72","0.0","481.52"
"60","2003","20","Telangana","Warangal","288.65","0.0","13.23","7.66","142.63","0.0","440.17"
"60","2004","20","Telangana","Warangal","260.91","0.0","2.17","7.66","138.83","0.0","397.57"
"60","2005","20","Telangana","Warangal","199.98","0.0","0.94","0.05","76.97","0.0","277.94"
"60","2006","20","Telangana","Warangal","208.88","0.0","6.7","0.0","75.58","0.0","291.16"
"60","2007","20","Telangana","Warangal","184.71","0.0","4.74","30.83","49.47","0.0","269.75"
"61","1990","20","Telangana","Khammam","140.7","0.0","21.22","1.22","7.01","0.0","170.15"
"61","1991","20","Telangana","Khammam","107.12","0.0","31.03","0.0","7.47","0.0","145.62"
"61","1992","20","Telangana","Khammam","78.64","0.0","31.17","0.31","7.59","0.0","117.71"
"61","1993","20","Telangana","Khammam","130.71","0.0","42.69","1.53","13.03","0.0","187.96"
"61","1994","20","Telangana","Khammam","150.1","0.0","25.58","1.26","16.56","0.0","193.5"
"61","1998","20","Telangana","Khammam","147.8","0.0","19.6","0.4","15.6","0.0","183.4"
"61","2000","20","Telangana","Khammam","155.9","0.0","12.0","0.0","20.5","0.0","188.4"
"61","2002","20","Telangana","Khammam","256.73","0.0","5.08","0.72","54.25","0.0","316.78"
"61","2003","20","Telangana","Khammam","173.59","0.0","5.02","0.0","17.05","0.0","195.66"
"61","2004","20","Telangana","Khammam","51.99","0.0","6.22","0.1","11.12","0.0","69.43"
"61","2005","20","Telangana","Khammam","200.09","0.0","4.92","0.26","33.23","0.0","238.5"
"61","2006","20","Telangana","Khammam","181.99","0.0","1.32","0.26","32.42","0.0","204.0"
"61","2007","20","Telangana","Khammam","176.23","0.0","1.06","6.36","15.38","0.0","199.03"
"62","1990","20","Telangana","Karimnagar","225.17","0.18","5.64","0.0","92.1","0.0","323.09"
"62","1991","20","Telangana","Karimnagar","171.38","0.3","13.37","0.0","92.1","0.0","277.15"
"62","1992","20","Telangana","Karimnagar","158.86","0.45","8.1","0.0","87.07","0.0","254.48"
"62","1993","20","Telangana","Karimnagar","125.39","0.28","11.93","0.0","71.9","0.0","209.5"
"62","1994","20","Telangana","Karimnagar","138.02","0.27","6.99","0.0","77.5","0.0","222.78"
"62","1998","20","Telangana","Karimnagar","228.3","0.0","13.5","0.0","288.5","0.0","530.3"
"62","2000","20","Telangana","Karimnagar","245.2","0.0","2.2","0.0","112.4","0.0","359.8"
"62","2002","20","Telangana","Karimnagar","371.22","0.0","1.85","0.0","207.62","0.0","580.68"
"62","2003","20","Telangana","Karimnagar","489.48","0.0","3.09","7.66","297.63","0.0","785.86"
"62","2004","20","Telangana","Karimnagar","30.18","0.0","2.41","0.54","38.21","0.0","71.35"
"62","2005","20","Telangana","Karimnagar","170.05","0.0","0.26","0.0","135.59","0.0","305.89"
"62","2006","20","Telangana","Karimnagar","170.05","0.0","0.26","0.0","135.59","0.0","293.89"
"62","2007","20","Telangana","Karimnagar","258.57","0.0","0.0","14.31","90.32","0.0","363.2"
"63","1990","20","Telangana","Adilabad","61.38","2.51","93.59","0.03","12.97","0.0","170.48"
"63","1991","20","Telangana","Adilabad","42.06","2.4","126.12","0.0","18.87","0.0","189.45"
"63","1992","20","Telangana","Adilabad","46.8","3.2","116.43","0.0","21.17","0.0","187.6"
"63","1993","20","Telangana","Adilabad","48.75","3.4","118.73","0.0","18.28","0.0","189.16"
"63","1994","20","Telangana","Adilabad","39.58","2.84","116.51","0.0","22.42","0.0","181.35"
"63","1998","20","Telangana","Adilabad","58.2","3.4","69.8","0.0","27.5","0.0","158.9"
"63","2000","20","Telangana","Adilabad","47.9","3.0","106.9","0.0","32.5","0.0","190.3"
"63","2002","20","Telangana","Adilabad","42.38","0.0","30.78","1.32","10.41","0.0","84.89"
"63","2003","20","Telangana","Adilabad","68.48","0.0","32.02","2.68","50.38","0.0","153.55"
"63","2004","20","Telangana","Adilabad","23.15","0.0","2.39","1.21","18.94","0.0","45.69"
"63","2005","20","Telangana","Adilabad","10.51","0.0","71.31","0.77","4.7","0.0","87.29"
"63","2006","20","Telangana","Adilabad","56.92","0.0","23.41","1.03","21.92","0.0","103.29"
"63","2007","20","Telangana","Adilabad","36.41","0.0","24.63","0.3","14.93","0.0","76.26"
"65","1990","5","Karnataka","Kolar","18.34","0.06","0.36","0.35","9.46","101.23","129.8"
"65","1991","5","Karnataka","Kolar","52.58","0.07","0.0","0.0","0.73","57.49","65.7"
"65","1992","5","Karnataka","Kolar","14.81","0.04","0.88","0.0","20.82","187.37","238.53"
"65","1993","5","Karnataka","Kolar","29.96","0.04","14.44","0.0","18.22","80.35","230.73"
"65","1994","5","Karnataka","Kolar","15.21","0.03","0.23","0.0","0.0","77.0","149.19"
"65","1995","5","Karnataka","Kolar","14.82","0.01","0.0","0.0","0.0","0.59","62.8"
"65","1996","5","Karnataka","Kolar","33.05","0.0","13.38","0.0","19.25","26.79","201.65"
"65","1997","5","Karnataka","Kolar","18.87","0.0","16.5","0.0","0.39","60.34","114.03"
"65","1998","5","Karnataka","Kolar","25.97","0.0","8.13","0.0","17.39","38.66","92.8"
"65","1999","5","Karnataka","Kolar","8.59","0.0","116.39","5.67","27.37","20.18","225.12"
"65","2000","5","Karnataka","Kolar","22.0","0.0","50.1","1.03","111.1","4.02","203.37"
"65","2001","5","Karnataka","Kolar","24.06","0.0","45.15","5.53","88.49","0.73","175.86"
"65","2002","5","Karnataka","Kolar","5.48","0.0","231.0","83.07","27.09","0.0","391.8"
"65","2003","5","Karnataka","Kolar","5.07","0.0","38.87","6.93","0.0","0.0","46.63"
"65","2004","5","Karnataka","Kolar","4.21","0.0","312.71","52.52","0.48","0.0","391.21"
"65","2005","5","Karnataka","Kolar","15.06","0.0","0.0","0.0","0.0","0.0","105.53"
"65","2006","5","Karnataka","Kolar","8.13","0.0","0.0","0.0","0.0","0.0","9.29"
"65","2007","5","Karnataka","Kolar","3.04","0.0","0.0","0.0","2.47","0.31","29.89"
"65","2008","5","Karnataka","Kolar","2.01","0.0","0.0","0.0","10.35","44.22","56.81"
"65","2009","5","Karnataka","Kolar","4.79","0.0","6.33","6.06","48.48","0.0","60.87"
"65","2010","5","Karnataka","Kolar","7.48","0.0","0.0","0.0","0.73","57.49","65.7"
"65","2011","5","Karnataka","Kolar","4.37","-1.0","2.96","0.0","7.48","0.0","30.52"
"66","1990","5","Karnataka","Tumkur","16.51","0.04","0.0","0.44","8.89","91.73","153.71"
"66","1991","5","Karnataka","Tumkur","35.06","0.05","0.0","0.0","0.84","60.27","65.48"
"66","1992","5","Karnataka","Tumkur","39.74","0.06","1.11","0.0","20.22","198.39","259.11"
"66","1993","5","Karnataka","Tumkur","32.06","0.06","11.85","0.0","21.51","99.79","253.62"
"66","1994","5","Karnataka","Tumkur","19.26","0.1","0.17","0.0","3.21","52.79","99.27"
"66","1995","5","Karnataka","Tumkur","17.37","0.04","0.0","0.0","0.21","0.73","64.22"
"66","1996","5","Karnataka","Tumkur","39.93","0.01","16.11","0.0","33.05","26.05","222.75"
"66","1997","5","Karnataka","Tumkur","31.64","0.0","15.2","0.0","0.37","51.6","105.15"
"66","1998","5","Karnataka","Tumkur","45.05","0.0","44.39","0.37","25.38","101.72","227.32"
"66","1999","5","Karnataka","Tumkur","38.5","0.0","108.43","8.72","39.93","20.18","238.49"
"66","2000","5","Karnataka","Tumkur","56.0","0.0","0.0","0.0","15.48","0.0","18.81"
"66","2001","5","Karnataka","Tumkur","49.27","0.0","50.49","14.44","86.49","0.4","183.13"
"66","2002","5","Karnataka","Tumkur","16.9","0.0","219.51","95.66","31.33","0.0","408.75"
"66","2003","5","Karnataka","Tumkur","12.29","0.0","46.21","5.8","0.04","0.0","60.21"
"66","2004","5","Karnataka","Tumkur","24.99","0.0","194.13","61.13","0.9","0.0","276.42"
"66","2005","5","Karnataka","Tumkur","38.12","0.0","0.0","0.0","0.0","0.0","105.01"
"66","2006","5","Karnataka","Tumkur","28.63","0.0","0.0","0.0","0.0","0.0","8.87"
"66","2007","5","Karnataka","Tumkur","29.46","0.0","0.0","0.0","0.0","0.37","24.77"
"66","2008","5","Karnataka","Tumkur","39.39","0.0","0.0","0.0","10.94","41.76","54.36"
"66","2009","5","Karnataka","Tumkur","36.04","0.0","11.0","41.0","52.0","0.0","121.0"
"66","2010","5","Karnataka","Tumkur","34.23","0.0","0.2","0.0","21.76","180.81","236.99"
"66","2011","5","Karnataka","Tumkur","27.78","-1.0","2.63","0.0","12.96","0.0","36.88"
"67","1990","5","Karnataka","Mysore","71.21","0.04","0.0","0.18","9.0","92.24","116.27"
"67","1991","5","Karnataka","Mysore","95.11","0.0","0.0","0.0","0.67","57.34","61.61"
"67","1992","5","Karnataka","Mysore","104.14","0.0","2.56","0.0","20.31","180.01","238.92"
"67","1993","5","Karnataka","Mysore","113.81","0.08","12.01","0.0","26.7","66.81","219.57"
"67","1994","5","Karnataka","Mysore","116.67","0.02","0.08","0.0","3.49","65.5","123.57"
"67","1995","5","Karnataka","Mysore","112.69","0.04","1.0","0.0","15.0","129.0","206.0"
"67","1996","5","Karnataka","Mysore","123.0","0.04","11.44","0.0","49.82","17.16","230.49"
"67","1997","5","Karnataka","Mysore","126.05","0.0","12.45","0.0","0.33","54.8","107.17"
"67","1998","5","Karnataka","Mysore","109.16","0.0","51.16","0.5","34.52","85.98","211.95"
"67","1999","5","Karnataka","Mysore","101.07","0.0","97.26","13.06","43.96","30.29","240.91"
"67","2000","5","Karnataka","Mysore","107.0","0.0","0.01","0.0","15.74","0.0","20.69"
"67","2001","5","Karnataka","Mysore","113.72","0.0","60.24","4.05","60.89","0.54","186.59"
"67","2002","5","Karnataka","Mysore","83.04","0.0","222.85","116.37","56.26","0.0","395.48"
"67","2003","5","Karnataka","Mysore","80.9","0.0","47.2","4.29","0.0","0.0","59.06"
"67","2004","5","Karnataka","Mysore","117.73","0.0","172.64","49.28","0.88","0.0","233.5"
"67","2005","5","Karnataka","Mysore","120.48","0.0","0.0","0.0","0.0","0.0","102.3"
