"Dist Code","Year","State Code","State Name","Dist Name","NITROGEN KHARIF CONSUMPTION (tons)","NITROGEN RABI CONSUMPTION (tons)","PHOSPHATE KHARIF CONSUMPTION (tons)","PHOSPHATE RABI CONSUMPTION (tons)","POTASH KHARIF CONSUMPTION (tons)","POTASH RABI CONSUMPTION (tons)","TOTAL KHARIF CONSUMPTION (tons)","TOTAL RABI CONSUMPTION (tons)"
"226","2003","12","Uttar Pradesh","Unnao","10878.0","246.0","20842.0","1093.0","2479.0","13603.0","12220.0","34155.0"
"226","2004","12","Uttar Pradesh","Unnao","11005.0","419.0","20891.0","1114.0","1822.0","13246.0","13033.0","35038.0"
"226","2005","12","Uttar Pradesh","Unnao","11144.0","330.0","21373.0","1407.0","1963.0","13437.0","14527.0","37307.0"
"226","2006","12","Uttar Pradesh","Unnao","12090.0","318.0","24453.0","988.0","2923.0","15331.0","13076.0","38517.0"
"226","2007","12","Uttar Pradesh","Unnao","9526.0","462.0","21081.0","1467.0","2529.0","12517.0","9168.0","31716.0"
"226","2008","12","Uttar Pradesh","Unnao","10253.0","696.0","21660.0","1859.0","3409.0","14358.0","8872.0","32391.0"
"226","2009","12","Uttar Pradesh","Unnao","10191.0","428.0","21969.0","3603.0","3773.0","14392.0","10523.0","36095.0"
"226","2010","12","Uttar Pradesh","Unnao","18050.0","1128.0","25062.0","1109.0","7711.0","26889.0","8050.0","34221.0"
"226","2011","12","Uttar Pradesh","Unnao","17499.0","1090.0","24535.0","224.0","6888.0","25477.0","6749.0","31508.0"
"226","2012","12","Uttar Pradesh","Unnao","17191.0","616.0","33286.0","858.0","6207.0","24014.0","11863.0","46007.0"
"226","2013","12","Uttar Pradesh","Unnao","22261.0","629.0","28414.0","1164.0","4067.0","26957.0","9050.0","38628.0"
"226","2014","12","Uttar Pradesh","Unnao","22372.0","1064.0","31716.0","2146.0","5914.0","29350.0","9736.0","43598.0"
"226","2015","12","Uttar Pradesh","Unnao","25164.0","1396.0","24625.0","2053.0","9317.0","35877.0","9347.0","36025.0"
"226","2016","12","Uttar Pradesh","Unnao","20334.0","1891.0","28998.0","2152.0","6895.0","29120.0","12507.0","43657.0"
"226","2017","12","Uttar Pradesh","Unnao","16412.0","649.0","24728.0","945.0","3841.0","20902.0","12431.0","38104.0"
"226","2018","12","Uttar Pradesh","Unnao","18077.0","762.0","26280.0","737.0","4897.0","23736.0","9304.0","36321.0"
"226","2019","12","Uttar Pradesh","Unnao","19128.0","534.0","29334.0","776.0","4062.0","23724.0","12965.0","43075.0"
"226","2020","12","Uttar Pradesh","Unnao","23950.0","340.0","37020.0","470.0","5660.0","29950.0","15420.0","52910.0"
"227","1990","12","Uttar Pradesh","Rae - Bareily","8450.0","533.0","14948.0","694.0","2061.0","11044.0","4734.0","20376.0"
"227","1991","12","Uttar Pradesh","Rae - Bareily","7773.0","359.0","15094.0","576.0","2315.0","10447.0","5074.0","20744.0"
"227","1992","12","Uttar Pradesh","Rae - Bareily","7372.0","313.0","16802.0","92.0","1338.0","9023.0","3909.0","20803.0"
"227","1993","12","Uttar Pradesh","Rae - Bareily","10001.0","120.0","14031.0","95.0","567.0","10688.0","4045.0","18171.0"
"227","1994","12","Uttar Pradesh","Rae - Bareily","9726.0","88.0","16007.0","509.0","1499.0","11313.0","3798.0","20314.0"
"227","1995","12","Uttar Pradesh","Rae - Bareily","11803.0","64.0","16808.0","328.0","1223.0","13090.0","3660.0","20796.0"
"227","1996","12","Uttar Pradesh","Rae - Bareily","12959.0","207.0","17941.0","303.0","1993.0","15159.0","3983.0","22227.0"
"227","1997","12","Uttar Pradesh","Rae - Bareily","11600.0","239.0","17777.0","774.0","2621.0","14460.0","4516.0","23067.0"
"227","1998","12","Uttar Pradesh","Rae - Bareily","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"227","1999","12","Uttar Pradesh","Rae - Bareily","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"227","2000","12","Uttar Pradesh","Rae - Bareily","13824.0","37.0","18102.0","689.0","1262.0","15123.0","8471.0","27262.0"
"227","2001","12","Uttar Pradesh","Rae - Bareily","16054.0","149.0","18468.0","520.0","2762.0","18965.0","8370.0","27358.0"
"227","2002","12","Uttar Pradesh","Rae - Bareily","7326.0","29.0","18443.0","976.0","1162.0","8517.0","8234.0","27653.0"
"227","2003","12","Uttar Pradesh","Rae - Bareily","14600.0","186.0","18626.0","1296.0","3173.0","17959.0","8306.0","28228.0"
"227","2004","12","Uttar Pradesh","Rae - Bareily","14770.0","317.0","18669.0","1322.0","2331.0","17418.0","8859.0","28850.0"
"227","2005","12","Uttar Pradesh","Rae - Bareily","15009.0","260.0","19100.0","1669.0","2611.0","17880.0","9874.0","30643.0"
"227","2006","12","Uttar Pradesh","Rae - Bareily","16011.0","560.0","21852.0","1172.0","3998.0","20569.0","8888.0","31912.0"
"227","2007","12","Uttar Pradesh","Rae - Bareily","22207.0","774.0","26397.0","1226.0","4653.0","27634.0","10788.0","38411.0"
"227","2008","12","Uttar Pradesh","Rae - Bareily","23904.0","1167.0","27122.0","1553.0","6273.0","31344.0","10439.0","39114.0"
"227","2009","12","Uttar Pradesh","Rae - Bareily","23759.0","717.0","27510.0","3010.0","6942.0","31418.0","12382.0","42902.0"
"227","2010","12","Uttar Pradesh","Rae - Bareily","27724.0","1806.0","23305.0","1091.0","10135.0","39665.0","7283.0","31679.0"
"227","2011","12","Uttar Pradesh","Rae - Bareily","17073.0","525.0","23954.0","526.0","4605.0","22203.0","6037.0","30517.0"
"227","2012","12","Uttar Pradesh","Rae - Bareily","18775.0","803.0","19490.0","502.0","5631.0","25209.0","6946.0","26938.0"
"227","2013","12","Uttar Pradesh","Rae - Bareily","13830.0","391.0","16637.0","682.0","2527.0","16748.0","5299.0","22618.0"
"227","2014","12","Uttar Pradesh","Rae - Bareily","13899.0","661.0","18571.0","1257.0","3674.0","18234.0","5701.0","25529.0"
"227","2015","12","Uttar Pradesh","Rae - Bareily","15634.0","868.0","14419.0","1202.0","5789.0","22291.0","5473.0","21094.0"
"227","2016","12","Uttar Pradesh","Rae - Bareily","12633.0","1175.0","16980.0","1260.0","4284.0","18092.0","7323.0","25563.0"
"227","2017","12","Uttar Pradesh","Rae - Bareily","29699.0","986.0","33898.0","1920.0","6330.0","37015.0","18042.0","53860.0"
"227","2018","12","Uttar Pradesh","Rae - Bareily","32433.0","936.0","35773.0","1233.0","7667.0","41036.0","13196.0","50202.0"
"227","2019","12","Uttar Pradesh","Rae - Bareily","34720.0","850.0","40556.0","1611.0","6862.0","42432.0","19476.0","61643.0"
"227","2020","12","Uttar Pradesh","Rae - Bareily","28660.0","710.0","31650.0","1830.0","7860.0","37230.0","15650.0","49130.0"
"228","1990","12","Uttar Pradesh","Sitapur","13090.0","63.0","18560.0","645.0","984.0","14137.0","5806.0","25011.0"
"228","1991","12","Uttar Pradesh","Sitapur","9454.0","339.0","18645.0","648.0","569.0","10362.0","5618.0","24911.0"
"228","1992","12","Uttar Pradesh","Sitapur","11536.0","137.0","27180.0","125.0","859.0","12532.0","3062.0","30367.0"
"228","1993","12","Uttar Pradesh","Sitapur","11567.0","77.0","24927.0","412.0","609.0","12253.0","4322.0","29661.0"
"228","1994","12","Uttar Pradesh","Sitapur","12715.0","801.0","22444.0","610.0","1513.0","15029.0","4106.0","27160.0"
"228","1995","12","Uttar Pradesh","Sitapur","15280.0","187.0","28397.0","350.0","2827.0","18294.0","6638.0","35385.0"
"228","1996","12","Uttar Pradesh","Sitapur","18665.0","1063.0","27244.0","647.0","3660.0","23388.0","8798.0","36689.0"
"228","1997","12","Uttar Pradesh","Sitapur","18210.0","730.0","24399.0","1144.0","3697.0","22637.0","9936.0","35479.0"
"228","1998","12","Uttar Pradesh","Sitapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"228","1999","12","Uttar Pradesh","Sitapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"228","2000","12","Uttar Pradesh","Sitapur","19552.0","298.0","27585.0","1439.0","2213.0","22063.0","16880.0","45904.0"
"228","2001","12","Uttar Pradesh","Sitapur","29804.0","760.0","30917.0","1441.0","4304.0","34868.0","17703.0","50061.0"
"228","2002","12","Uttar Pradesh","Sitapur","23887.0","515.0","30875.0","2707.0","3857.0","28259.0","17416.0","50998.0"
"228","2003","12","Uttar Pradesh","Sitapur","26476.0","736.0","31132.0","3170.0","4618.0","31830.0","17046.0","51348.0"
"228","2004","12","Uttar Pradesh","Sitapur","26784.0","1253.0","31205.0","3232.0","3393.0","31430.0","18181.0","52618.0"
"228","2005","12","Uttar Pradesh","Sitapur","27106.0","1024.0","31925.0","4082.0","3723.0","31853.0","20265.0","56272.0"
"228","2006","12","Uttar Pradesh","Sitapur","29253.0","1071.0","36525.0","2866.0","5505.0","35829.0","18241.0","57632.0"
"228","2007","12","Uttar Pradesh","Sitapur","32280.0","2069.0","37950.0","1759.0","7991.0","42340.0","13769.0","53478.0"
"228","2008","12","Uttar Pradesh","Sitapur","34746.0","3117.0","38991.0","2229.0","10774.0","48637.0","13325.0","54545.0"
"228","2009","12","Uttar Pradesh","Sitapur","34536.0","1916.0","39549.0","4320.0","11923.0","48375.0","15804.0","59673.0"
"228","2010","12","Uttar Pradesh","Sitapur","33964.0","2935.0","39468.0","3129.0","13364.0","50263.0","13771.0","56368.0"
"228","2011","12","Uttar Pradesh","Sitapur","47804.0","1000.0","40679.0","1817.0","13046.0","61850.0","15264.0","57760.0"
"228","2012","12","Uttar Pradesh","Sitapur","45432.0","830.0","52074.0","1342.0","8152.0","54414.0","18558.0","71974.0"
"228","2013","12","Uttar Pradesh","Sitapur","38411.0","1086.0","44451.0","1821.0","7017.0","46514.0","14158.0","60430.0"
"228","2014","12","Uttar Pradesh","Sitapur","38603.0","1836.0","49618.0","3358.0","10205.0","50644.0","15231.0","68207.0"
"228","2015","12","Uttar Pradesh","Sitapur","43421.0","2410.0","38524.0","3211.0","16077.0","61908.0","14623.0","56358.0"
"228","2016","12","Uttar Pradesh","Sitapur","35087.0","3264.0","45366.0","3366.0","11897.0","50248.0","19566.0","68298.0"
"228","2017","12","Uttar Pradesh","Sitapur","50723.0","5551.0","37483.0","1904.0","12291.0","68565.0","19991.0","59378.0"
"228","2018","12","Uttar Pradesh","Sitapur","55548.0","4825.0","39651.0","1402.0","14452.0","74825.0","14948.0","56001.0"
"228","2019","12","Uttar Pradesh","Sitapur","59239.0","4855.0","44383.0","1575.0","13397.0","77491.0","20883.0","66841.0"
"228","2020","12","Uttar Pradesh","Sitapur","62280.0","1960.0","39800.0","2830.0","18040.0","82280.0","23650.0","66280.0"
"229","1990","12","Uttar Pradesh","Hardoi","9926.0","161.0","17028.0","280.0","1159.0","11246.0","3797.0","21105.0"
"229","1991","12","Uttar Pradesh","Hardoi","8448.0","125.0","16903.0","145.0","1443.0","10016.0","4635.0","21683.0"
"229","1992","12","Uttar Pradesh","Hardoi","5797.0","153.0","19518.0","68.0","873.0","6823.0","3203.0","22789.0"
"229","1993","12","Uttar Pradesh","Hardoi","5111.0","71.0","16026.0","196.0","632.0","5814.0","3789.0","20011.0"
"229","1994","12","Uttar Pradesh","Hardoi","5789.0","44.0","16238.0","315.0","907.0","6740.0","3195.0","19748.0"
"229","1995","12","Uttar Pradesh","Hardoi","7575.0","94.0","16826.0","137.0","1440.0","9109.0","1691.0","18654.0"
"229","1996","12","Uttar Pradesh","Hardoi","7569.0","160.0","18480.0","153.0","1281.0","9010.0","2689.0","21322.0"
"229","1997","12","Uttar Pradesh","Hardoi","7799.0","126.0","19285.0","283.0","1313.0","9238.0","3712.0","23280.0"
"229","1998","12","Uttar Pradesh","Hardoi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"229","1999","12","Uttar Pradesh","Hardoi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"229","2000","12","Uttar Pradesh","Hardoi","11702.0","54.0","19290.0","496.0","786.0","12542.0","13875.0","33661.0"
"229","2001","12","Uttar Pradesh","Hardoi","13601.0","186.0","20146.0","612.0","1804.0","15591.0","13292.0","34050.0"
"229","2002","12","Uttar Pradesh","Hardoi","9762.0","350.0","20119.0","1150.0","1507.0","11619.0","13077.0","34346.0"
"229","2003","12","Uttar Pradesh","Hardoi","12538.0","248.0","19810.0","1334.0","2528.0","15314.0","12811.0","33955.0"
"229","2004","12","Uttar Pradesh","Hardoi","12684.0","422.0","19856.0","1360.0","1858.0","14964.0","13664.0","34880.0"
"229","2005","12","Uttar Pradesh","Hardoi","12978.0","354.0","20314.0","1718.0","2193.0","15525.0","15231.0","37263.0"
"229","2006","12","Uttar Pradesh","Hardoi","13394.0","604.0","23241.0","1206.0","2891.0","16889.0","13709.0","38156.0"
"229","2007","12","Uttar Pradesh","Hardoi","24873.0","825.0","38400.0","1278.0","4670.0","30368.0","12525.0","52203.0"
"229","2008","12","Uttar Pradesh","Hardoi","26773.0","1244.0","39454.0","1619.0","6297.0","34314.0","12120.0","53193.0"
"229","2009","12","Uttar Pradesh","Hardoi","26612.0","765.0","40019.0","3138.0","6969.0","34346.0","14376.0","57533.0"
"229","2010","12","Uttar Pradesh","Hardoi","34860.0","3578.0","37234.0","2353.0","9436.0","47874.0","12297.0","51884.0"
"229","2011","12","Uttar Pradesh","Hardoi","29017.0","540.0","32834.0","923.0","10317.0","39874.0","9103.0","42860.0"
"229","2012","12","Uttar Pradesh","Hardoi","28697.0","1972.0","49896.0","1286.0","7662.0","38331.0","17782.0","68964.0"
"229","2013","12","Uttar Pradesh","Hardoi","35260.0","997.0","42592.0","1745.0","6442.0","42699.0","13566.0","57903.0"
"229","2014","12","Uttar Pradesh","Hardoi","35436.0","1685.0","47543.0","3217.0","9368.0","46489.0","14594.0","65354.0"
"229","2015","12","Uttar Pradesh","Hardoi","39859.0","2212.0","36913.0","3077.0","14759.0","56830.0","14012.0","54002.0"
"229","2016","12","Uttar Pradesh","Hardoi","32209.0","2996.0","43469.0","3225.0","10921.0","46126.0","18747.0","65441.0"
"229","2017","12","Uttar Pradesh","Hardoi","48015.0","878.0","46898.0","1928.0","10294.0","59187.0","24742.0","73568.0"
"229","2018","12","Uttar Pradesh","Hardoi","52572.0","1089.0","49605.0","1405.0","12830.0","66491.0","18344.0","69354.0"
"229","2019","12","Uttar Pradesh","Hardoi","56082.0","714.0","55775.0","1597.0","11031.0","67827.0","26179.0","83551.0"
"229","2020","12","Uttar Pradesh","Hardoi","43150.0","450.0","47490.0","1140.0","10600.0","54200.0","21610.0","70240.0"
"230","1990","12","Uttar Pradesh","Kheri","23353.0","1618.0","25490.0","2129.0","5417.0","30388.0","7474.0","35093.0"
"230","1991","12","Uttar Pradesh","Kheri","23037.0","1678.0","28028.0","2229.0","4999.0","29714.0","8170.0","38427.0"
"230","1992","12","Uttar Pradesh","Kheri","26505.0","2362.0","24179.0","555.0","4087.0","32954.0","5226.0","29960.0"
"230","1993","12","Uttar Pradesh","Kheri","31705.0","1111.0","24672.0","1172.0","2588.0","35404.0","6035.0","31879.0"
"230","1994","12","Uttar Pradesh","Kheri","26875.0","641.0","25025.0","1114.0","3385.0","30901.0","4448.0","30587.0"
"230","1995","12","Uttar Pradesh","Kheri","28321.0","565.0","27949.0","1037.0","1771.0","30657.0","6970.0","35956.0"
"230","1996","12","Uttar Pradesh","Kheri","35472.0","1118.0","28804.0","912.0","3314.0","39904.0","7569.0","37285.0"
"230","1997","12","Uttar Pradesh","Kheri","40404.0","1719.0","33314.0","1716.0","6743.0","48866.0","8567.0","43597.0"
"230","1998","12","Uttar Pradesh","Kheri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"230","1999","12","Uttar Pradesh","Kheri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"230","2000","12","Uttar Pradesh","Kheri","31907.0","520.0","26057.0","2841.0","4492.0","36919.0","12432.0","41330.0"
"230","2001","12","Uttar Pradesh","Kheri","45346.0","591.0","35036.0","3078.0","4781.0","50718.0","13864.0","51978.0"
"230","2002","12","Uttar Pradesh","Kheri","56094.0","1067.0","34989.0","5781.0","8057.0","65218.0","13640.0","54410.0"
"230","2003","12","Uttar Pradesh","Kheri","40526.0","610.0","34447.0","4831.0","5957.0","47093.0","14030.0","53308.0"
"230","2004","12","Uttar Pradesh","Kheri","40998.0","1038.0","34527.0","4926.0","4377.0","46413.0","14964.0","54417.0"
"230","2005","12","Uttar Pradesh","Kheri","41844.0","894.0","35324.0","6220.0","4773.0","47511.0","16679.0","58223.0"
"230","2006","12","Uttar Pradesh","Kheri","45488.0","1021.0","40413.0","4367.0","6440.0","52949.0","15013.0","59793.0"
"230","2007","12","Uttar Pradesh","Kheri","44618.0","2877.0","42282.0","1367.0","7824.0","55319.0","4893.0","48542.0"
"230","2008","12","Uttar Pradesh","Kheri","48025.0","4335.0","43443.0","1732.0","10550.0","62910.0","4735.0","49910.0"
"230","2009","12","Uttar Pradesh","Kheri","47736.0","2665.0","44064.0","3357.0","11675.0","62076.0","5617.0","53038.0"
"230","2010","12","Uttar Pradesh","Kheri","36596.0","2094.0","38237.0","1890.0","12313.0","51003.0","11768.0","51895.0"
"230","2011","12","Uttar Pradesh","Kheri","49837.0","1245.0","31663.0","758.0","8310.0","59392.0","9102.0","41523.0"
"230","2012","12","Uttar Pradesh","Kheri","55002.0","1245.0","61579.0","1587.0","10466.0","66713.0","21945.0","85111.0"
"230","2013","12","Uttar Pradesh","Kheri","48493.0","1371.0","52564.0","2154.0","8859.0","58723.0","16742.0","71460.0"
"230","2014","12","Uttar Pradesh","Kheri","48735.0","2318.0","58674.0","3970.0","12884.0","63937.0","18011.0","80655.0"
"230","2015","12","Uttar Pradesh","Kheri","54818.0","3042.0","45556.0","3798.0","20298.0","78158.0","17293.0","66647.0"
"230","2016","12","Uttar Pradesh","Kheri","44297.0","4120.0","53646.0","3981.0","15020.0","63437.0","23137.0","80764.0"
"230","2017","12","Uttar Pradesh","Kheri","18422.0","1922.0","27376.0","2270.0","5173.0","25517.0","10391.0","40037.0"
"230","2018","12","Uttar Pradesh","Kheri","20541.0","2064.0","29731.0","1670.0","6748.0","29353.0","8140.0","39541.0"
"230","2019","12","Uttar Pradesh","Kheri","21379.0","1616.0","32271.0","1879.0","5377.0","28372.0","10067.0","44217.0"
"230","2020","12","Uttar Pradesh","Kheri","63650.0","5540.0","47520.0","5950.0","17210.0","86400.0","23620.0","77090.0"
"231","1990","12","Uttar Pradesh","Faizabad","17977.0","594.0","25130.0","1648.0","4225.0","22796.0","8913.0","35691.0"
"231","1991","12","Uttar Pradesh","Faizabad","19095.0","631.0","25127.0","2077.0","5944.0","25670.0","8913.0","36117.0"
"231","1992","12","Uttar Pradesh","Faizabad","20422.0","687.0","27484.0","303.0","3053.0","24162.0","4492.0","32279.0"
"231","1993","12","Uttar Pradesh","Faizabad","30774.0","141.0","30667.0","284.0","10402.0","41317.0","8691.0","39642.0"
"231","1994","12","Uttar Pradesh","Faizabad","33891.0","398.0","27480.0","1104.0","13695.0","47984.0","4367.0","32951.0"
"231","1995","12","Uttar Pradesh","Faizabad","16373.0","140.0","15057.0","474.0","1481.0","17994.0","3289.0","18820.0"
"231","1996","12","Uttar Pradesh","Faizabad","15362.0","345.0","16972.0","322.0","1563.0","17270.0","5238.0","22532.0"
"231","1997","12","Uttar Pradesh","Faizabad","19217.0","358.0","16863.0","623.0","5190.0","24765.0","5031.0","22517.0"
"231","1998","12","Uttar Pradesh","Faizabad","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"231","1999","12","Uttar Pradesh","Faizabad","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"231","2000","12","Uttar Pradesh","Faizabad","19488.0","180.0","19256.0","1492.0","3205.0","22873.0","9394.0","30142.0"
"231","2001","12","Uttar Pradesh","Faizabad","25141.0","405.0","22097.0","613.0","3636.0","29182.0","8428.0","31138.0"
"231","2002","12","Uttar Pradesh","Faizabad","21823.0","126.0","22068.0","1152.0","4180.0","26129.0","8292.0","31512.0"
"231","2003","12","Uttar Pradesh","Faizabad","22667.0","376.0","21478.0","1270.0","4718.0","27761.0","8046.0","30794.0"
"231","2004","12","Uttar Pradesh","Faizabad","22931.0","640.0","21528.0","1295.0","3466.0","27037.0","8582.0","31405.0"
"231","2005","12","Uttar Pradesh","Faizabad","23240.0","532.0","22025.0","1635.0","3383.0","27155.0","9566.0","33226.0"
"231","2006","12","Uttar Pradesh","Faizabad","25151.0","577.0","25198.0","1148.0","4608.0","30336.0","8610.0","34956.0"
"231","2007","12","Uttar Pradesh","Faizabad","20359.0","1425.0","24623.0","886.0","5703.0","27487.0","7976.0","33485.0"
"231","2008","12","Uttar Pradesh","Faizabad","21914.0","2147.0","25298.0","1123.0","7689.0","31750.0","7718.0","34139.0"
"231","2009","12","Uttar Pradesh","Faizabad","21782.0","1320.0","25660.0","2176.0","8509.0","31611.0","9155.0","36991.0"
"231","2010","12","Uttar Pradesh","Faizabad","22343.0","2459.0","23552.0","1818.0","10126.0","34928.0","7654.0","33024.0"
"231","2011","12","Uttar Pradesh","Faizabad","22477.0","1462.0","22240.0","1019.0","7329.0","31268.0","8369.0","31628.0"
"231","2012","12","Uttar Pradesh","Faizabad","23606.0","1237.0","22091.0","569.0","10112.0","34955.0","7873.0","30533.0"
"231","2013","12","Uttar Pradesh","Faizabad","15438.0","437.0","18857.0","773.0","2820.0","18695.0","6006.0","25636.0"
"231","2014","12","Uttar Pradesh","Faizabad","15515.0","738.0","21049.0","1424.0","4102.0","20355.0","6461.0","28934.0"
"231","2015","12","Uttar Pradesh","Faizabad","17451.0","968.0","16343.0","1362.0","6462.0","24881.0","6204.0","23909.0"
"231","2016","12","Uttar Pradesh","Faizabad","14097.0","1312.0","19245.0","1428.0","4782.0","20191.0","8300.0","28973.0"
"231","2017","12","Uttar Pradesh","Faizabad","11821.0","293.0","19876.0","2276.0","2701.0","14815.0","9822.0","31974.0"
"231","2018","12","Uttar Pradesh","Faizabad","13014.0","405.0","21135.0","1457.0","3469.0","16888.0","7307.0","29899.0"
"231","2019","12","Uttar Pradesh","Faizabad","13780.0","232.0","23657.0","1911.0","2851.0","16863.0","10340.0","35908.0"
"231","2020","12","Uttar Pradesh","Faizabad","25180.0","790.0","20710.0","1520.0","5890.0","31860.0","9050.0","31280.0"
"232","1990","12","Uttar Pradesh","Gonda","10323.0","400.0","17869.0","1171.0","1324.0","12047.0","6472.0","25512.0"
"232","1991","12","Uttar Pradesh","Gonda","11657.0","520.0","17190.0","867.0","1702.0","13879.0","4924.0","22981.0"
"232","1992","12","Uttar Pradesh","Gonda","10333.0","278.0","15733.0","102.0","940.0","11551.0","2273.0","18108.0"
"232","1993","12","Uttar Pradesh","Gonda","9004.0","200.0","16935.0","135.0","960.0","10164.0","4427.0","21497.0"
"232","1994","12","Uttar Pradesh","Gonda","14383.0","206.0","18109.0","529.0","2536.0","17125.0","1136.0","19774.0"
"232","1995","12","Uttar Pradesh","Gonda","15464.0","541.0","20872.0","408.0","2024.0","18029.0","3070.0","24350.0"
"232","1996","12","Uttar Pradesh","Gonda","16741.0","846.0","22806.0","349.0","1518.0","19105.0","4356.0","27511.0"
"232","1997","12","Uttar Pradesh","Gonda","17415.0","605.0","17744.0","468.0","3622.0","21642.0","3356.0","21568.0"
"232","1998","12","Uttar Pradesh","Gonda","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"232","1999","12","Uttar Pradesh","Gonda","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"232","2000","12","Uttar Pradesh","Gonda","14447.0","66.0","17882.0","772.0","929.0","15442.0","4597.0","23251.0"
"232","2001","12","Uttar Pradesh","Gonda","16624.0","205.0","20762.0","568.0","1576.0","18405.0","4813.0","26143.0"
"232","2002","12","Uttar Pradesh","Gonda","10718.0","27.0","20734.0","1067.0","2761.0","13506.0","4735.0","26536.0"
"232","2003","12","Uttar Pradesh","Gonda","14923.0","186.0","20509.0","1328.0","2461.0","17570.0","4853.0","26690.0"
"232","2004","12","Uttar Pradesh","Gonda","15097.0","316.0","20557.0","1354.0","1808.0","17221.0","5176.0","27087.0"
"232","2005","12","Uttar Pradesh","Gonda","15371.0","261.0","21031.0","1710.0","1813.0","17445.0","5769.0","28510.0"
"232","2006","12","Uttar Pradesh","Gonda","16396.0","567.0","24061.0","1201.0","2619.0","19582.0","5193.0","30455.0"
"232","2007","12","Uttar Pradesh","Gonda","19094.0","1168.0","28710.0","1300.0","3850.0","24112.0","9050.0","39060.0"
"232","2008","12","Uttar Pradesh","Gonda","20552.0","1760.0","29498.0","1647.0","5192.0","27504.0","8758.0","39903.0"
"232","2009","12","Uttar Pradesh","Gonda","20428.0","1082.0","29920.0","3193.0","5745.0","27255.0","10388.0","43501.0"
"232","2010","12","Uttar Pradesh","Gonda","20590.0","3608.0","26894.0","2167.0","9748.0","33946.0","9291.0","38352.0"
"232","2011","12","Uttar Pradesh","Gonda","24126.0","1104.0","26567.0","1943.0","7562.0","32792.0","10061.0","38571.0"
"232","2012","12","Uttar Pradesh","Gonda","28399.0","1297.0","32726.0","843.0","7595.0","37291.0","11663.0","45232.0"
"232","2013","12","Uttar Pradesh","Gonda","27310.0","772.0","27935.0","1145.0","4989.0","33071.0","8898.0","37978.0"
"232","2014","12","Uttar Pradesh","Gonda","27446.0","1305.0","31182.0","2110.0","7256.0","36007.0","9572.0","42864.0"
"232","2015","12","Uttar Pradesh","Gonda","30872.0","1713.0","24211.0","2018.0","11431.0","44016.0","9190.0","35419.0"
"232","2016","12","Uttar Pradesh","Gonda","24946.0","2320.0","28510.0","2116.0","8459.0","35725.0","12296.0","42922.0"
"232","2017","12","Uttar Pradesh","Gonda","16320.0","1571.0","26504.0","2380.0","4209.0","22100.0","11655.0","40539.0"
"232","2018","12","Uttar Pradesh","Gonda","18031.0","1549.0","28433.0","1576.0","5267.0","24847.0","8740.0","38749.0"
"232","2019","12","Uttar Pradesh","Gonda","19001.0","1344.0","31569.0","1991.0","4467.0","24812.0","12121.0","45681.0"
"232","2020","12","Uttar Pradesh","Gonda","35130.0","1240.0","26780.0","1970.0","7810.0","44180.0","12600.0","41350.0"
"233","1990","12","Uttar Pradesh","Bahraich","8697.0","396.0","15780.0","1039.0","1763.0","10856.0","4937.0","21756.0"
"233","1991","12","Uttar Pradesh","Bahraich","10607.0","443.0","14690.0","1175.0","1952.0","13002.0","4682.0","20547.0"
"233","1992","12","Uttar Pradesh","Bahraich","10541.0","533.0","11488.0","187.0","2365.0","13439.0","3128.0","14803.0"
"233","1993","12","Uttar Pradesh","Bahraich","9385.0","177.0","11997.0","353.0","1121.0","10683.0","4416.0","16766.0"
"233","1994","12","Uttar Pradesh","Bahraich","11029.0","361.0","9933.0","460.0","1556.0","12946.0","2814.0","13207.0"
"233","1995","12","Uttar Pradesh","Bahraich","11044.0","281.0","11583.0","351.0","1901.0","13226.0","4598.0","16532.0"
"233","1996","12","Uttar Pradesh","Bahraich","13777.0","256.0","14372.0","375.0","1671.0","15704.0","4611.0","19358.0"
"233","1997","12","Uttar Pradesh","Bahraich","13792.0","251.0","10531.0","699.0","2746.0","16789.0","4595.0","15825.0"
"233","1998","12","Uttar Pradesh","Bahraich","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"233","1999","12","Uttar Pradesh","Bahraich","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"233","2000","12","Uttar Pradesh","Bahraich","9654.0","74.0","13887.0","3755.0","1736.0","11464.0","12422.0","30064.0"
